class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,14.26262299662726,x,k,n,t,p,c,n,5.347312111904087,40.30900870303304,n,f,f,d,u
p,7.669127745952171,f,t,w,f,x,c,w,7.427522413118458,14.183583104550921,w,f,f,d,a
e,7.489906558991569,x,y,n,f,s,c,y,5.6043639809472605,19.34018123708339,n,t,f,d,u
p,16.44312805415376,x,e,e,f,a,c,w,18.504969494670576,32.60366643696614,n,f,f,d,u
p,6.393472620452444,f,t,p,f,s,c,p,4.604198814146976,11.56121728916672,p,t,f,d,u
p,11.835711057777123,f,t,l,f,s,c,u,6.1403422630826965,16.322563215923616,w,f,f,d,u
p,8.513298370224103,f,h,n,f,a,c,n,12.751770142409182,28.925851361501863,w,t,l,d,u
p,7.191296223937103,f,l,e,f,s,c,p,5.375539257866887,11.764379583208184,p,f,f,d,a
p,9.324029795091327,s,t,u,f,s,c,b,8.232314630459678,24.129162751076517,b,f,f,l,w
e,7.084080118373107,x,h,n,f,a,d,w,8.88497144437404,3.5286558089273306,w,t,f,d,w
p,1.7102010677746537,f,t,b,f,x,d,y,6.324109560348248,3.385554475838173,y,f,f,d,a
p,50.05683005964629,x,g,n,f,p,c,y,2.478589674328879,30.616002591192682,n,f,f,d,u
e,5.37687781027168,x,s,y,f,f,c,f,5.531402196495571,6.24193749444923,y,f,f,d,u
p,7.6241154089073895,f,s,r,f,s,c,y,12.419485687366466,18.906277867629644,n,f,f,h,a
e,1.6297601297572262,x,i,n,f,a,c,w,6.483211692183468,1.9425426403109078,w,f,f,d,u
e,14.96819183762107,x,d,n,t,d,c,o,4.942253354255603,20.99696581991434,n,f,f,d,a
p,3.0757799833706247,b,t,r,t,a,c,g,4.321194895108246,5.296097182552487,r,f,f,d,u
e,3.4924976930053435,f,h,n,f,a,d,n,5.4067626426817235,2.195624083953913,n,f,f,m,u
p,2.2129765105352135,c,i,n,f,x,c,w,4.297489712581674,3.294175278908842,n,f,f,d,u
p,3.5817316461470696,c,i,e,f,a,c,p,5.589243794825885,5.926649345421299,n,f,f,d,a
p,5.473353557041263,x,i,n,f,a,c,n,6.987363647956699,8.829034905600183,y,t,z,d,a
e,0.21950037576081072,o,t,y,f,f,f,f,3.268685333917163,16.012756371646507,n,f,f,p,s
e,3.3910193144524152,x,h,k,f,a,d,n,5.7633212692068865,5.820266940062169,g,f,f,d,u
p,2.4967892448032782,x,d,y,f,p,c,y,4.614721464838061,12.74273382385884,y,f,f,d,a
p,9.339722867915816,x,t,n,f,a,c,n,11.501367088192486,3.8392944474276987,n,f,f,h,a
e,11.789480632563444,f,s,n,f,e,c,y,5.68820070304364,15.33293590693015,w,t,r,m,a
p,7.368111856497877,x,g,e,t,p,c,w,7.194545091087441,20.825344370572957,y,t,p,d,u
p,7.5951186899988965,f,y,n,f,s,c,g,5.104443030020197,9.419598390174366,u,f,f,d,u
e,1.030689935230891,x,g,n,f,a,d,n,3.1936006520352804,2.1606449392373923,n,f,f,d,u
p,5.285543313785624,c,t,w,t,d,c,r,6.155637176117002,7.231295788993936,r,f,f,l,u
e,3.286491578025885,x,d,n,f,p,c,w,6.062505821725682,8.316661385921297,y,f,f,d,a
e,14.116311401456306,x,e,n,f,p,c,e,7.230260187558552,33.52704131534159,e,f,f,d,a
e,4.854587874536521,o,t,n,f,f,f,f,4.034386543194641,16.129872062374226,n,f,f,d,s
e,4.971214271108527,x,h,n,f,a,c,w,5.084813054055032,5.1795378751569086,g,t,z,d,u
p,4.214044503202672,x,s,y,f,p,c,r,7.235494894750324,8.507628814295266,y,f,f,d,u
e,11.765197360308008,x,t,n,t,a,c,y,7.517547853684794,18.62863345780843,w,t,f,d,u
p,3.266757191252145,x,y,g,f,a,c,w,9.152252394076449,3.5826304757088963,w,t,r,g,u
p,9.371373491568466,x,e,n,t,a,c,n,7.1219041255395,13.827147715128097,w,f,f,g,a
e,54.14456981358734,x,y,y,t,p,c,y,7.138619707319196,19.15081782678073,n,f,f,d,u
e,9.350883863779831,x,d,e,f,d,d,n,7.024789071616931,10.51544045036076,n,f,f,d,u
p,11.227419154694926,x,e,n,f,a,c,w,8.664839102629353,17.63201158204393,w,t,f,d,u
e,5.550319873908826,b,g,w,f,a,c,w,5.372226377304296,3.7835121943447367,w,f,f,d,a
p,23.87939580446286,x,e,e,t,p,c,e,6.973854072927597,42.4964573093348,e,f,f,d,a
p,0.48652131675625476,b,g,n,f,a,c,g,5.498733524568072,1.8009751533372365,y,f,f,g,a
p,2.5719155401488,s,d,o,t,d,c,o,5.550697025103787,5.545180391914547,y,f,f,m,u
e,9.460338577117398,x,y,n,f,e,c,w,21.091271257660942,17.171648134925444,n,t,p,h,a
p,1.0816777946616845,o,t,n,f,a,c,y,5.456648975004301,2.9011001019049583,n,t,f,d,s
p,7.972397407248567,f,t,n,f,a,d,w,6.848304800367307,5.343114278457952,g,f,f,d,u
p,6.523686763345532,f,t,k,f,s,d,y,4.650975967521628,10.504463494179996,u,f,f,d,a
p,6.122458337071999,b,h,n,f,a,c,w,3.8400145594316926,5.00485900062068,w,f,f,d,a
p,19.425188174879434,x,e,y,f,a,c,o,7.45649217415816,25.027353548553307,w,f,f,d,a
e,8.225494982148236,p,t,n,t,p,c,n,10.036651013528472,21.276390662654833,w,t,p,d,a
p,4.806302454254256,x,s,e,f,a,c,r,8.174556817382744,8.085412923691504,e,t,z,d,u
e,2.88005926080948,b,y,w,f,a,c,u,4.749858891032774,14.179271347960857,g,t,f,d,a
p,1.1609929999042987,f,k,n,f,a,f,w,5.747746567335624,3.0479088512038226,n,t,f,g,u
p,1.0625295627764635,x,g,k,f,a,c,w,3.1213271432628695,-0.2685206932774111,w,f,f,d,a
e,2.010600259038071,x,k,n,f,a,c,n,3.9551224939271448,1.6147358158886238,n,f,f,h,w
p,12.933885542759597,x,e,e,t,d,c,w,6.3305298607147265,20.1936827131124,w,f,f,d,a
e,7.8172736191405345,f,h,k,f,s,c,w,7.14457232867925,17.36151648620283,w,t,e,d,u
e,3.2238724981757936,x,t,n,f,e,c,w,5.427879756825161,5.40607067291584,y,t,e,l,u
p,2.630585349770436,b,y,n,f,a,c,n,7.499335917328336,2.883475552875148,n,f,f,h,a
e,7.952823039039487,x,t,n,f,p,c,y,5.420629378786653,29.77230202669275,n,f,f,d,u
e,3.4164932943540576,x,s,n,f,a,d,k,4.922540956259823,3.409259801114634,w,f,f,h,a
e,3.815700187958934,x,y,w,f,d,c,p,2.5506837991224205,4.309114946005228,w,f,f,g,u
p,7.6525084425635495,x,t,r,t,d,c,r,4.987009627575283,13.88089187377259,r,f,f,l,a
p,2.988390969585448,s,d,l,f,d,c,w,4.316329572091947,4.146081114467551,y,f,f,d,u
e,4.296407971130647,o,t,w,f,f,f,f,4.897080910455255,67.96185351473743,n,t,f,d,s
e,7.346381047257884,f,s,n,f,e,c,n,4.949404071100573,13.183830695173258,w,t,l,w,a
p,6.7352639157818865,s,d,e,t,d,c,w,5.966580828530605,7.149114764235621,e,f,f,d,a
p,3.0208853449940722,x,i,e,f,a,c,p,8.73240625489673,7.976946465466604,n,f,f,g,u
p,7.403186244384611,x,h,n,f,a,d,w,7.735664832739709,26.384578671746052,w,t,z,d,a
e,7.722246539098998,s,t,y,f,d,c,y,3.9701859635222387,18.7278398928505,n,f,f,d,a
e,11.680984576754554,x,k,n,t,p,c,y,5.759351683384619,34.9672929635355,e,f,f,d,a
e,8.02275684509492,p,s,n,f,e,c,n,9.0436923796384,8.388169302626427,w,t,l,m,w
p,8.617117092959804,b,g,w,t,e,c,n,6.306974592006559,15.351769505873321,w,f,f,d,a
e,7.017178157373209,x,s,w,t,e,c,r,8.371328830978538,12.447524168668888,w,t,l,d,a
e,5.011667096866951,f,t,w,f,x,c,w,4.885127400319656,12.585102764286269,w,f,f,d,s
e,5.909792187014524,f,l,n,f,x,c,w,5.509557913612149,7.766327806383296,n,f,f,l,u
e,3.096815350509415,x,g,n,f,x,d,p,5.35825876539477,4.837204662986968,g,f,f,d,a
p,19.59735790091065,x,t,e,t,x,c,y,4.931535042926625,6.465975805212166,k,f,f,d,a
p,6.569853460370418,s,t,n,t,d,c,w,7.653167557749691,35.9098768272371,w,f,f,d,u
e,6.5494554355877455,p,y,w,f,e,c,w,7.143988008217889,16.836675407103964,w,t,l,m,s
e,11.13911734694908,x,i,k,f,a,c,w,3.7226824434742833,17.912997147125186,w,f,f,g,u
e,8.840964334332659,x,t,n,f,a,c,o,6.280371351724379,17.56594969153511,y,t,g,d,a
p,48.086961341495915,p,k,n,f,p,c,y,14.785914591928238,33.670931288712055,n,f,f,d,a
e,5.875814987212184,x,t,l,f,s,c,w,6.979764217620477,8.511440852811468,n,f,f,l,a
p,1.268632730306777,x,t,e,f,a,c,y,4.822154483913961,1.7906689596238592,y,f,f,d,a
e,6.372363652382299,c,e,w,f,x,c,w,6.521331898741654,9.200227572268961,w,f,f,d,u
p,8.040590438165284,x,y,r,f,e,c,w,6.072021259694827,12.330326535507789,y,t,f,h,a
p,3.1913358164601804,f,h,k,f,x,d,e,4.619053682447196,2.520482346336092,n,f,f,d,u
p,1.8610305911718523,f,w,n,f,d,d,w,5.3611233671457,4.857997420649728,w,f,f,d,w
p,9.24957856836716,o,t,n,f,f,f,f,9.50504907118246,30.873302301733116,n,f,f,d,a
p,1.0096986857630754,b,i,n,f,a,c,k,4.4383397562443205,0.1719813303147979,y,f,f,g,u
p,41.8392802325254,o,y,y,f,p,c,y,5.202088578334331,12.407070821140136,k,f,f,d,u
p,6.804265704533464,c,e,n,f,x,c,w,5.0125957406576545,24.76421781502319,w,f,f,d,a
p,2.331533871786995,f,t,u,f,s,c,g,6.861188028289038,7.936969077982173,u,f,f,l,u
p,4.512434276996245,s,t,w,f,s,c,g,8.378370679748707,23.496730125264083,w,t,e,d,u
e,3.0518044826615167,f,w,u,f,a,d,g,6.222134269713153,7.300740631417019,w,f,f,d,w
p,14.70264358578136,f,e,e,f,x,c,w,4.272491865374324,21.646651351382815,w,f,f,d,a
p,7.30619047447061,x,t,k,t,d,c,o,6.0103849209748725,17.715880645281942,r,f,f,d,a
e,7.175948306604213,f,s,w,f,e,c,p,5.727126516687877,12.904191990040385,w,t,e,u,w
p,7.796553215035935,s,t,o,t,d,c,y,4.846264857536937,6.7537987648265405,o,f,f,d,a
p,1.52440972444349,x,t,e,f,x,c,n,5.935803845583406,6.808195301151346,y,f,f,d,u
e,12.216661436689215,p,y,n,f,a,c,w,31.29714714995422,17.560941323496444,n,t,m,m,u
p,17.636728517710676,s,t,p,t,d,c,w,4.830854431639059,20.103007266383088,w,t,g,d,u
p,2.8275886792911344,x,e,y,t,p,c,e,5.118661925279848,19.97833883326318,e,f,f,d,a
p,0.6153395086751333,s,l,y,f,f,f,f,6.503215878353647,6.162553995855113,y,f,f,p,u
p,5.920219663915973,x,i,e,f,a,c,n,8.028168303050517,6.912822389320115,n,t,z,d,a
p,6.147715117478085,x,s,n,f,a,c,n,7.269399223108072,9.643191005873408,y,t,z,d,u
p,0.9698795824843629,x,i,n,f,a,c,g,3.427212983249993,1.7416679904483128,n,f,f,g,a
p,2.363911310380948,b,g,w,f,a,c,p,4.3155205946483175,1.8493991241867507,w,t,e,d,u
e,6.846087684299995,s,t,u,f,d,d,y,5.369535625475729,18.802008800396102,n,f,f,d,a
p,21.078874590285455,x,s,n,t,d,c,n,7.8085882559185755,27.381333656754776,n,t,p,d,s
p,1.2761514414374584,b,t,n,f,a,c,g,5.997634987308054,1.3631650894904024,w,f,f,d,a
e,5.213138949786201,x,g,n,f,a,d,w,6.581398186194909,26.006387053434274,n,f,f,d,s
p,0.856405211910786,x,s,y,f,a,c,r,5.140821264481273,0.7934411525586917,y,f,f,d,a
e,3.624536147696594,f,g,n,f,x,d,p,5.952824281810843,2.372322131097393,n,f,f,h,a
p,7.868545650308693,f,t,o,f,a,d,y,7.163247839548647,19.50858531978231,o,f,f,d,a
e,6.996025012661882,f,t,g,f,f,f,f,4.587739136728934,11.892555971453351,w,f,f,d,a
e,2.808341479272194,f,w,u,f,s,c,p,4.822814647696283,9.05179636558518,u,f,f,d,u
e,9.677341956290265,f,s,n,f,e,c,y,6.4104549712416565,13.4062913743435,n,f,f,d,a
p,7.328882562817228,s,d,p,t,d,c,w,4.648493457034321,13.308675196745444,e,f,f,d,a
e,0.5309522086318398,f,g,w,f,d,d,y,2.797757194145383,2.07980547741444,w,f,f,h,a
p,6.268288274702489,x,i,n,f,e,c,p,7.252813588474446,9.356124928490727,w,t,r,g,u
p,3.841018018900358,b,t,k,f,a,c,k,6.896267687041481,7.293604966621315,u,f,f,d,w
p,7.113223648604433,f,y,p,f,e,c,p,6.9381932736458545,12.45931799464811,p,t,f,d,u
e,2.6443364063460644,o,l,e,f,f,f,f,5.034336609556335,47.180611910249134,n,f,f,l,w
p,2.485295855111011,x,s,k,f,d,c,n,5.089930680477635,5.378134550332469,w,f,f,d,u
p,3.222612449860295,x,h,n,f,a,c,y,4.478070558081187,7.30245616014878,n,f,f,d,a
p,4.260040314732193,f,t,u,f,s,c,p,5.278022721037177,6.291380758867807,u,f,f,l,u
e,1.719094123160241,b,s,n,f,a,f,g,6.17432171114696,3.204588443230839,w,f,f,m,s
e,6.7764219032428725,x,t,n,f,x,c,w,12.73133007158262,37.834174522611264,w,f,f,d,u
p,4.234629481629097,b,t,u,f,s,c,u,4.481261566918612,6.805917190689881,u,f,f,d,a
e,11.004068525291924,p,s,n,f,e,c,w,10.27622983347779,19.107546975234527,w,t,p,g,a
e,13.175602163847081,f,y,n,f,a,c,w,28.38088136364665,20.78512994150946,n,t,m,m,a
e,8.34519034491964,x,y,n,f,e,c,p,6.161976127640076,6.219230463140047,w,t,e,m,a
e,1.167220164174389,s,t,y,f,f,f,f,4.430321650432548,1.8725732039662093,y,f,f,d,u
p,5.8188993693973785,x,y,n,f,a,c,y,4.182634290432896,11.99455359677015,y,t,r,d,a
p,9.360076893192984,f,w,p,t,x,c,p,10.119607565427232,10.636283207601744,p,f,f,d,u
p,2.678023084084354,x,g,n,f,a,c,n,2.176751854920826,0.1507139550198282,n,f,f,h,u
p,12.584466765915526,f,t,l,f,s,c,w,12.521709529030757,33.121983907837574,w,f,f,l,a
p,1.7022025452306873,f,t,p,f,a,c,w,5.55741092399852,4.685986203204616,w,f,f,d,a
e,5.675609505893777,x,h,y,f,a,c,y,4.6895284165369935,5.9845834348375595,n,f,f,d,u
p,8.79094908336738,f,i,p,f,e,c,p,8.5477004634981,13.587990644050107,w,t,p,d,s
p,15.251549416943696,f,k,o,t,d,c,o,5.314412581944934,34.856166865758006,k,f,f,m,u
p,6.592803906128496,x,i,n,f,a,c,p,7.368677333003525,7.11281727596485,n,t,f,h,a
p,3.292048170036126,x,t,l,f,x,c,w,7.677290226927309,8.256455383517215,y,f,f,g,a
e,12.104848347628629,x,t,w,f,e,c,w,7.740420102207779,19.59197486800016,w,f,f,d,u
e,1.5071893761982302,x,g,n,f,a,d,n,6.118240413281136,1.377320036038986,n,f,f,g,u
e,10.991405931603753,x,e,n,f,e,c,w,8.843598684120876,26.64456269909713,w,f,f,g,u
p,2.691569819805708,x,s,y,f,x,d,w,7.338605406728133,7.071945983048376,y,f,f,d,u
p,3.800224959969328,p,t,w,f,f,f,f,7.363024091822196,9.033041246269944,n,t,f,d,u
e,5.557250338759399,x,w,w,f,d,d,w,3.19377371084844,19.03381085392771,g,f,f,d,a
e,10.328711250550471,p,t,n,f,e,c,n,10.701836254143105,18.632891179632004,w,t,l,d,a
p,8.199958646171584,x,s,g,f,d,c,n,6.889894639928815,5.442941906519264,n,t,z,d,w
p,14.025861685490899,x,t,w,f,a,c,w,13.211446064436162,29.418596875804777,w,f,f,d,u
e,8.836466989186363,x,h,g,f,x,c,w,6.040686050838456,13.254768326086083,w,f,f,d,a
e,1.2337111441950184,x,g,y,f,a,c,w,7.8334298444322314,3.1497222565532215,n,f,f,g,u
e,3.3658451392217783,s,t,e,f,x,c,w,4.8589730646919875,6.489307020667225,n,f,f,d,u
p,6.583986613568541,x,y,y,f,s,c,y,6.38043735230968,14.404194509124329,y,f,f,d,a
p,6.394080007827406,c,t,e,f,x,c,w,6.442571865262258,9.589551610825271,w,f,f,d,a
e,6.653901487669601,o,t,n,f,f,f,f,4.654790768416838,20.03697847266672,y,f,f,l,u
e,6.025235571571546,f,t,w,f,a,c,k,5.902487210984887,11.207467475726403,w,t,f,d,s
p,7.917038745727983,b,h,r,f,a,c,n,6.711739860786704,6.994752285929633,w,t,f,d,a
p,11.462213782310073,f,e,b,t,d,c,b,4.582201499541629,6.861456125868378,y,f,f,d,a
p,3.017017700747637,f,t,w,f,s,c,p,6.141467147739749,6.940925964614762,n,t,e,d,u
p,2.5007537248688463,x,s,e,f,a,c,r,6.704911698665948,9.949369215335327,e,f,f,g,u
e,12.005553280110584,f,s,b,t,x,d,b,4.701140534328396,25.82174677058675,w,f,f,d,a
p,19.506699172624355,f,t,w,t,d,c,y,4.94368107545982,31.03728933674189,y,t,f,m,a
p,7.989112157614438,x,i,p,t,p,c,p,8.268706923566011,19.743086268487662,p,t,p,d,a
p,2.9908841557571715,c,t,n,f,a,c,w,6.418924234986947,2.453181524821829,n,f,f,l,u
e,15.491145515189064,x,y,n,f,a,c,k,9.298755123344797,25.81900113366853,w,f,f,g,w
e,3.4454194200435024,f,i,n,f,a,c,p,5.4975901279549175,4.184278701552297,n,t,e,g,a
p,3.204448322949834,x,t,o,f,a,d,o,5.364917212935143,5.296074099673171,o,f,f,d,w
e,6.656135694359175,x,e,n,t,p,c,e,5.707743924215712,18.724262913639055,e,f,f,d,a
e,10.557165256331656,s,t,n,f,d,c,n,9.780242526340126,15.294417657378315,w,f,f,d,u
p,6.793726564877463,f,l,w,f,x,c,w,6.861068042861051,28.548183934931956,w,f,f,d,u
p,6.17508765719818,s,t,e,f,x,d,w,6.830220307867792,10.372332509615745,w,f,f,d,a
e,0.6948825403767066,p,t,k,f,a,c,o,4.482541096910543,9.203308820861412,w,f,f,d,a
p,9.435726075299158,x,g,n,f,e,c,n,8.153118359913508,17.494808155008744,n,t,p,d,u
p,6.094166622004958,c,g,w,t,x,c,p,5.231434784773683,13.674486875342064,n,f,f,d,u
e,8.84817421828539,f,s,w,f,e,c,p,17.452748137731362,14.670498548169014,w,t,e,u,s
p,4.83166829146432,b,i,n,f,a,c,w,7.332095020828319,6.170333605092921,n,f,f,g,a
e,9.13969068836367,f,y,b,f,a,c,w,5.649745890499323,26.378154252783023,w,f,f,d,s
p,4.284254467265912,x,g,w,f,x,d,w,6.293624922725673,4.301441054698185,w,f,f,d,u
p,7.3899667423742095,f,t,k,f,a,c,g,12.420499612725417,18.623115291087036,w,t,f,g,u
e,8.717873442176057,f,t,k,f,s,c,w,4.523390384667936,11.165934126444382,w,f,f,d,u
p,16.51074797019744,x,s,n,f,p,c,y,6.806669493320863,19.467319540530315,n,t,p,d,u
e,8.600264199674358,x,d,n,f,s,c,y,6.753743136650725,10.971008320798056,y,f,f,d,a
e,9.153680266637542,x,h,n,f,s,c,n,5.544773847610217,19.38288091695308,n,f,f,d,a
e,2.185346551145371,f,w,u,f,a,d,p,5.785566003417744,3.2440523944367308,u,f,f,d,w
p,2.6988113735903907,f,t,y,f,a,c,e,4.762586156191908,4.255063066469748,w,f,f,d,u
p,2.9586681188407526,x,s,e,f,a,c,r,7.500380258320589,4.676140468634785,y,f,f,d,a
e,8.944706296991631,x,h,g,t,p,d,g,6.904968786819479,13.639282867540631,g,f,f,d,u
e,2.4731473083134867,s,l,n,f,f,f,f,6.075291180983511,35.41280301981505,n,f,f,l,u
e,13.735132194213122,x,g,n,f,e,c,w,4.471890896655412,18.83275614896675,w,t,r,l,u
e,2.7877744146476195,x,h,o,f,d,c,o,5.470743495633121,5.105741638419417,o,f,f,g,u
p,2.9145357651997825,x,k,w,t,d,c,p,4.382580514355068,3.942532870856131,w,f,f,g,u
e,7.904532456031059,p,t,n,f,p,c,n,25.281089950367146,24.894754244566066,n,t,m,d,s
e,6.856607473358196,x,h,k,f,a,c,w,5.427422423079812,3.9523746151659687,g,f,f,d,u
p,1.375748185159056,f,t,u,f,a,c,g,4.321050157082094,4.905752343763362,u,f,f,p,u
p,1.8640251508771735,b,y,y,f,a,c,y,5.42393873090525,4.587135079918118,y,f,f,m,u
e,12.622184897800587,f,t,n,t,x,c,w,9.927652562179224,17.48891497322958,w,t,f,d,a
e,7.190173422568696,f,w,k,f,s,c,p,4.656251606176835,7.847314602530985,w,f,f,d,a
p,15.482499007104652,s,e,y,t,d,c,o,8.990019318349368,20.747986152610622,w,f,f,d,a
e,1.2349081789211613,x,d,b,f,a,c,g,5.20481484642216,2.0146409037455464,w,f,f,m,a
e,7.550913405455084,x,h,n,t,p,c,y,7.7962695982815395,19.624055266431156,y,t,p,d,u
e,16.38425190104607,x,t,n,f,s,c,y,7.146195915290983,18.880327944089682,n,f,f,d,w
e,3.5914231732068247,x,y,y,f,a,c,y,5.412602892155342,4.6342309213848285,w,f,f,d,u
e,3.9701140533032793,x,s,y,f,a,c,w,8.740583405139581,14.000703147866979,y,t,z,m,u
p,3.131008263690196,f,g,y,f,a,c,y,4.04283093485292,10.210579806193957,n,f,f,d,u
e,6.762242313324242,x,s,n,f,e,c,n,7.986804486314977,13.810325022025117,n,t,z,h,u
e,3.1930956711005427,s,t,y,f,a,c,w,4.90790814899487,7.644994144855247,w,f,f,d,u
e,3.4504716234826165,x,t,u,f,a,d,w,7.746434414650476,4.255151620332386,w,f,f,d,u
e,8.795468504844386,p,s,w,f,e,c,k,21.412027508797394,12.839146870418961,w,t,e,u,w
p,1.743609860200721,b,i,n,f,a,c,n,6.305314624762435,4.268717761373252,w,t,r,m,u
p,7.074534649663358,s,w,p,t,s,c,p,4.990851058980384,10.454303647385915,p,f,f,d,u
e,8.130130969212312,x,s,n,f,p,c,n,7.972278351509017,14.561476131617535,n,f,f,d,u
p,7.807300076413074,f,y,r,f,s,c,n,6.1015984786221065,10.652760348973384,u,f,f,d,a
e,6.562680315834726,x,t,l,f,s,c,w,6.465791656909143,2.800482231960295,w,f,f,d,u
e,1.309914500750447,c,g,y,f,a,c,g,6.242162998610689,3.552325776861778,w,f,f,d,u
p,5.571505386175813,x,s,p,t,d,c,p,4.50372197891336,13.039177757386042,p,f,f,d,a
p,1.3978311862221078,c,t,w,f,f,f,f,6.601630800088166,2.841726834334364,w,f,f,p,a
e,5.877655286442237,f,g,w,f,x,c,w,5.084122137157627,11.43555364351732,w,f,f,l,u
e,3.5991243230990086,x,i,n,f,a,c,n,5.353647642305015,7.9736280848775305,o,f,f,h,u
e,18.302884066539562,f,y,n,f,a,c,w,24.185880153005602,18.666758266762344,n,t,m,d,u
p,1.0221462914256265,x,g,n,f,a,d,n,3.5163769638066094,3.4417794982343253,n,f,f,h,w
p,9.606057525213652,x,e,e,f,a,c,p,7.840003086076363,13.43209341533068,w,t,l,d,a
p,3.1045477057623994,x,i,y,f,a,c,n,7.053742273722837,5.39207559107719,o,t,z,g,u
e,7.280686178895692,f,t,k,f,x,d,w,13.43850909114821,18.64497658843417,w,f,f,d,u
p,6.358364654926528,b,s,n,f,a,c,k,7.398112912658982,6.283951831182201,w,t,z,g,w
p,8.886104682367979,o,t,w,f,f,f,f,5.909311998215501,23.948201480589873,n,t,f,d,u
e,6.835998112477743,f,i,o,f,a,c,y,9.945244282838207,16.763575485596515,w,t,f,d,u
e,0.8884712554292268,x,g,n,f,a,c,g,3.3779362489315137,-0.04061614202690533,n,f,f,d,w
p,6.900781501296876,x,t,n,t,p,c,n,7.21262402948111,14.34921588580267,n,f,f,d,u
e,6.254990273219524,o,l,n,f,f,f,f,4.865202414049262,24.109243101571526,n,f,f,d,w
e,4.810922846474494,s,t,g,f,d,c,g,4.692932217975196,6.044680729499865,g,f,f,d,u
e,6.967280344083876,x,d,n,t,d,c,o,6.282353538206508,14.121421646930632,n,f,f,h,a
p,3.5639283185926036,b,t,g,f,a,d,g,5.950494924881097,1.8924192897658356,w,f,f,d,u
e,8.360877668536865,f,s,n,t,x,c,w,7.626228853113722,18.55341566447254,w,f,f,d,a
e,7.096262958015013,b,t,n,f,a,c,g,9.135114570609131,17.026094710668822,w,f,f,d,a
e,1.395713605095917,x,i,n,f,a,c,n,3.50861869219572,-0.0042745689461058944,w,f,f,h,u
e,3.5039748909909765,b,t,g,f,a,c,g,6.453444124083933,0.1278835263704674,w,f,e,d,a
e,11.058890292849606,s,t,p,t,d,c,o,5.650584570810838,18.78054161719283,w,f,f,d,a
p,5.001370162134378,o,t,w,f,f,f,f,-0.20000171349752574,13.376634822929674,f,t,e,d,s
e,8.451309547814333,x,y,w,f,a,c,w,30.863981410726808,36.45656561721997,w,t,e,d,u
e,13.280267075232036,s,t,w,f,f,f,f,6.833124381136581,27.728421573560638,w,f,f,d,w
p,2.721714065077424,f,t,b,f,x,c,w,6.129871256486664,2.3776770084167445,n,f,f,d,a
p,12.136256944166067,f,y,y,f,d,c,y,6.15388879576522,7.757469140428272,k,f,f,d,u
p,0.391838048262534,b,g,n,f,a,d,p,4.161486968208267,2.799353092532831,n,f,f,l,u
p,8.56362061678316,p,t,w,f,e,c,w,10.031522743015495,13.993030191867618,w,t,z,d,a
p,14.68315788628066,f,k,w,t,d,c,w,5.957522714432512,33.38846531471251,w,f,f,d,u
p,1.790302585932575,x,s,o,f,d,c,o,4.438267558181669,7.741334870181256,y,f,f,g,u
e,7.884617085819206,x,t,n,t,x,c,n,8.340192885438983,31.621868225505423,n,f,f,d,u
p,1.5598631009932782,b,y,w,f,a,c,w,2.5127377054423583,4.351979365536427,w,f,f,g,u
p,3.521576891539369,f,t,y,f,x,c,w,6.366770271726625,11.114300528467073,w,f,f,d,a
p,11.932298383351304,f,t,e,f,a,c,g,6.109499565275137,17.815780903203542,w,t,e,d,a
e,0.6528299125999215,x,w,k,f,a,c,k,5.295239179714081,4.142333676901371,w,f,f,d,w
e,2.9200917186661637,x,y,n,f,e,c,n,6.660736423611633,13.998811648645122,w,t,r,w,u
e,2.824234003059112,f,t,w,f,a,c,p,2.7361676310420258,3.6823541652576877,w,f,f,g,u
e,11.51207516662166,x,t,y,f,x,c,o,6.6270135005455195,28.310529851046493,n,f,f,d,w
p,21.878263240706943,x,e,e,t,d,c,e,7.966297019179702,39.657301411408014,e,f,f,d,a
e,6.717079072991567,x,y,n,f,e,c,w,11.770705174073676,9.715254041433685,w,t,l,g,a
e,14.314853697489573,f,y,w,f,e,c,w,27.284575891663835,33.702164694592966,w,t,m,m,u
p,5.841980960859464,s,t,g,f,d,c,g,4.7673211916927904,8.020042052353599,w,f,f,d,u
e,5.122528209815169,x,t,n,f,e,c,o,6.555723763087895,19.184937988649914,w,f,f,d,a
e,14.790025008596338,f,t,y,f,a,c,y,5.99834152489769,17.958788509328837,w,f,f,d,a
e,12.762356142664776,x,t,y,t,x,c,w,7.071565418883463,20.26676614803281,w,f,f,d,u
p,1.752186026177921,o,h,n,f,f,c,f,0.11370036906986726,-0.7495729287905406,f,t,f,d,u
e,1.6687639022673137,x,i,o,f,a,c,o,5.678412196696832,3.7783568614496885,o,f,f,g,u
p,3.3550832653752884,b,y,n,f,a,d,k,7.492455201264971,6.733871484839835,w,t,z,g,u
p,3.5922592398317565,b,s,n,f,a,c,n,6.1339284860726035,4.384286516951805,n,t,z,d,u
e,1.2701872669127516,c,g,y,f,f,f,y,4.054280241366458,0.7565196293564391,y,f,f,d,u
p,1.8077889596139753,b,t,u,f,a,c,n,7.17612787880909,3.170428169287534,u,f,f,p,u
e,9.476216428438304,f,h,n,f,s,d,w,5.6821068795627925,17.787482976880554,w,f,f,d,a
