class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,5.238917801200967,f,w,g,f,a,c,g,4.6955134824925775,6.212934369614933,w,f,f,d,w
e,18.341945146514128,f,t,n,f,a,c,k,8.666398416629745,23.542300201465444,n,f,f,d,w
p,8.656601199341022,x,t,n,f,e,c,w,8.036210632293667,12.93491818029532,w,t,p,d,a
p,4.726993039256009,x,h,y,f,a,c,w,7.0680388370880065,7.176873668604625,n,t,r,d,s
p,6.952475728244844,b,t,r,f,e,c,w,6.293989743899693,12.632340929304751,w,t,l,d,a
e,9.00695095706859,x,t,n,f,p,c,w,8.75024160676027,29.47149018650248,n,t,f,d,u
e,5.391747752179294,x,h,n,f,x,c,w,6.803375501661051,7.354866274057242,n,t,f,d,u
e,5.355486172901097,x,t,y,f,x,c,w,6.097991782552114,11.03809143074909,w,f,f,d,a
e,9.630256644263453,x,h,n,t,p,c,n,7.199199868489491,16.601098980523066,n,t,p,d,u
p,6.531736618218895,f,d,n,f,x,c,w,8.25901891664131,10.42534445068134,n,f,f,d,a
e,7.245829887889195,x,s,k,f,a,c,w,6.566049333532665,13.816281725404455,w,f,f,d,u
e,8.32286402856537,o,t,n,f,a,c,w,5.5828784272624565,24.01852530213963,n,f,f,d,u
e,5.544787446879436,x,t,n,f,a,c,n,5.56873441831068,7.879291125431207,n,f,f,d,u
p,15.311995993901707,x,h,w,f,a,c,w,9.728786570896892,39.082587377508645,w,f,f,d,a
e,5.543571459895488,f,d,u,t,d,c,p,5.99451203701403,7.507403825021198,n,f,f,h,u
p,4.626995896526149,b,t,n,f,x,c,n,6.945457751153717,6.215154431878569,g,f,f,g,a
p,9.454613087882862,s,t,g,t,d,c,w,4.753137250728584,20.69398564620795,r,f,f,d,a
e,5.590097942802875,x,i,n,f,a,c,n,7.198514804628583,7.235925760292401,w,t,l,d,u
e,4.718831308181399,x,t,n,f,a,c,n,5.566850447372235,6.046799702827807,w,f,f,d,a
p,4.543985540255838,x,t,k,f,a,c,k,8.352307033110598,5.548022060982895,n,f,f,g,u
e,8.771793121101268,x,t,y,f,a,c,w,6.509185482158848,19.20843203443129,y,f,f,d,a
p,8.743103561021664,x,h,n,f,a,c,w,9.89168059269449,16.16950281615077,w,t,g,d,u
e,5.561964492499831,x,t,y,f,a,c,y,6.483598751902929,12.996345924100838,y,f,f,d,u
e,7.93408371584664,f,t,u,f,d,c,w,4.553561150426783,12.51070854613321,p,f,f,d,a
p,6.992632707197397,f,t,r,f,x,c,y,6.810857070412155,9.024732112992316,w,f,f,d,a
p,9.042030289123558,x,t,n,f,p,c,w,14.531881854470912,27.633310983039653,w,f,f,d,a
e,5.837220306082153,o,s,e,f,f,c,f,7.320080647213786,24.54425908355474,n,t,e,d,a
p,3.77290189118032,b,t,y,f,a,c,n,6.31953750797114,8.167454882212848,o,f,f,g,a
e,3.7959330239680424,b,y,n,f,a,c,p,7.5777647652859335,5.592555997530163,g,f,f,d,a
p,10.948384204270038,x,t,y,t,x,c,y,9.683698886606804,24.838284783265646,y,f,f,d,a
e,8.227734754575689,p,s,w,f,e,c,k,5.90391372689614,11.219002206207016,w,t,e,g,u
e,8.359496623996087,f,s,u,f,a,c,w,5.080062072790684,18.74983166947526,w,f,f,d,a
e,6.986641889088881,f,t,g,f,d,c,w,4.268392005586962,12.047322605439433,w,f,f,d,w
e,5.004026953783596,f,y,w,f,s,c,w,4.976857687785086,10.09713292782228,w,f,f,d,a
p,8.717810658822996,f,y,e,f,a,c,y,12.00008143304516,12.049573406729873,n,f,f,d,a
p,3.7488879569172866,x,i,n,f,a,c,p,5.44367456458597,6.141183478316093,n,f,f,g,a
p,4.871808099986927,s,d,y,f,d,c,y,2.100718039907761,7.991267388213307,y,f,f,d,u
p,8.590666677732788,f,t,r,t,d,c,n,5.03216608811478,12.033603268408044,n,f,f,h,u
e,7.763094985573529,x,h,y,f,x,c,y,9.718027340446925,14.961149276188129,w,f,f,d,a
e,6.590876509137151,f,t,n,f,e,c,n,11.193718385840963,11.803525924027607,w,f,f,d,a
e,4.817317352827541,x,t,y,f,a,c,w,6.000952425871574,7.67523523981207,y,f,f,g,a
p,5.573866999197622,x,t,n,f,a,c,n,4.7266905542947555,5.816389038326085,w,t,f,d,u
e,4.47285316559721,c,g,n,f,a,c,w,5.041108764091458,4.834953817811829,g,f,f,d,u
p,4.472985951681759,f,t,p,f,a,c,n,4.415740206802776,6.7041772864372415,w,f,f,d,a
e,3.7039018531366903,b,w,n,f,a,d,g,4.495702232716802,8.083728088723122,w,f,f,g,u
p,5.12731772944931,x,i,p,f,a,c,n,5.209085617312205,6.465081931067805,n,f,f,g,a
p,7.692682729736452,b,s,w,f,a,c,w,12.378352284404333,18.419692681714857,w,t,e,d,w
e,1.4398779137413515,x,g,y,f,d,c,w,5.3041479453481175,7.337967757491319,y,f,f,d,a
e,9.264556503556411,x,s,u,f,a,c,w,4.437341767751931,19.640499163383637,w,f,f,d,u
p,4.7599979161604535,f,t,n,f,x,d,w,5.3913437470379995,8.795469959288111,y,f,f,g,a
p,11.765006044285547,f,t,w,t,e,c,w,11.670851000687946,16.480252452807147,w,t,g,m,u
p,2.2046499563057056,b,t,n,f,a,c,w,5.923843551920756,5.98622827659892,g,f,f,d,u
p,7.070288337851525,f,t,y,f,x,c,y,6.208851188183404,17.48295860747372,y,f,f,d,a
p,2.97252244921578,f,s,o,f,d,c,o,4.139923623340887,7.057705918670969,y,f,f,d,a
e,4.847251410555958,s,t,u,f,a,c,w,4.634965483809475,5.885041000718355,y,f,f,d,u
e,9.244252771942353,x,t,n,t,x,c,w,10.419391570532467,16.517211203282578,w,f,f,d,a
p,3.9362928113210187,x,t,y,f,x,c,w,6.69788671340349,6.878812074576878,w,f,f,d,a
e,5.207738181730816,f,y,w,f,e,c,w,5.593102274217394,9.823848759581425,w,t,r,w,a
e,10.628417332509702,x,h,n,f,s,c,y,6.700484152124161,22.174704390979922,n,f,f,d,a
e,6.294331061723912,x,t,y,f,a,d,w,6.108736833660177,15.1318081864592,g,f,f,d,w
p,10.899167402833335,s,h,o,t,p,c,o,5.797933912866324,11.831663933922815,e,f,f,d,u
e,5.44958376082851,f,y,g,f,s,c,g,6.422175585396538,10.848014022166426,u,f,f,d,s
p,5.224328224112722,f,s,y,f,a,c,y,8.239829406721855,8.340416535343822,o,f,f,d,a
e,10.705733479807943,x,s,n,f,e,c,n,6.662735583537702,16.913403444416534,p,f,f,d,u
p,8.491337395589458,s,t,r,t,d,c,o,4.911301515340949,13.206239282748664,p,t,f,d,a
e,5.865292117645255,x,y,l,f,a,c,w,4.816439554271338,8.262994284202389,w,f,f,g,a
p,4.639596693825239,b,t,y,f,a,c,n,12.677214581405167,7.580464675111882,n,f,f,g,u
p,4.058595348442663,x,g,y,f,a,d,n,4.753193587576474,6.7332261296021585,n,f,f,d,u
e,8.052340824442522,p,y,w,f,a,c,w,16.31637018977656,22.81917165842169,n,f,f,d,a
e,12.206164553634261,x,s,e,f,a,c,w,6.225979753147097,20.490740192670415,n,t,e,d,a
e,7.8024621079489185,p,t,n,f,s,c,p,8.310051110951838,17.714925301025957,u,f,f,g,a
p,4.399013752850952,p,y,n,f,a,c,w,7.683830908133736,11.689693165792406,w,t,z,d,u
e,5.187210226014451,x,g,n,f,a,d,g,5.626130933594322,5.188361543625846,w,f,f,d,w
e,10.116952229731762,x,y,n,f,e,c,p,11.882747837713605,14.102247717292663,w,f,f,d,a
p,7.317139778554924,x,t,r,f,a,c,w,10.616612913665696,12.870130380553013,w,t,g,d,a
p,6.694615448176963,s,w,o,t,d,c,o,6.211867700510265,6.423056136082965,n,f,f,d,u
e,19.523088605181826,f,h,o,f,e,c,w,17.735896205175194,18.37993898329183,w,t,p,d,a
p,4.948291710572448,o,t,g,f,a,f,f,4.620828302700257,2.3582627987150104,y,f,f,d,u
e,7.89481206463141,x,t,n,f,e,c,w,12.380035995602297,12.326438661968387,w,f,f,d,a
p,4.15908877502382,x,g,n,f,a,c,p,5.64347057017138,5.391826025926185,w,f,f,d,a
e,4.891310174343058,x,t,l,f,d,c,r,6.564934941300295,5.861454072809671,r,f,f,l,a
e,11.15563660534633,x,s,w,f,a,d,k,5.4166936625972495,18.286284533532534,w,f,f,d,u
e,10.022529639309555,x,s,n,f,e,c,w,9.069368574377531,13.217436275326824,n,f,f,d,w
e,10.920287056513711,f,s,w,f,e,c,n,6.124883999859831,18.513722339759536,w,t,r,w,u
e,8.149272552183866,f,t,n,f,a,c,w,4.416889647315819,15.053263341382209,w,f,f,d,w
p,5.134016735961769,x,i,e,f,a,c,e,6.015559675402449,5.844684750060869,e,f,f,d,u
e,3.9803600850790444,f,y,n,f,a,d,p,5.334610101255258,6.1088574755799,n,f,f,h,u
e,5.7370326415938155,p,t,g,f,f,f,w,6.161586472287446,21.467236347825764,n,f,f,d,w
p,9.201845490634774,x,t,y,t,d,c,y,8.153446807822611,18.11379071138558,n,f,f,d,a
e,5.2295675272011115,x,t,y,f,p,c,y,7.393124808429287,12.336339689335254,y,f,f,d,a
e,6.129578109124447,x,h,n,f,x,c,w,12.517002414681588,13.04878555534959,n,f,f,d,a
e,5.450392765053961,s,l,w,f,d,c,w,4.6748797125491,7.677765225723945,w,f,f,g,a
p,4.449387915107013,b,k,n,f,a,c,n,4.974818472819514,4.953458326792489,n,f,f,d,u
p,4.715925620422153,o,t,g,f,f,f,f,5.484643445452857,20.361256533036226,n,f,f,d,a
e,3.7649552081070685,f,s,y,f,d,c,w,5.070951012406343,6.398189857800231,y,f,f,g,a
e,4.0179329199351415,o,t,n,f,f,f,f,5.640945754422409,17.087655383956037,g,f,f,d,w
e,3.2959739803724912,s,d,g,t,d,c,p,4.451749942417019,5.302969381335477,w,f,f,d,u
p,3.050868054685525,c,h,n,f,a,c,n,7.547409159999094,7.582859100813203,y,t,f,g,u
p,4.827863186715746,p,t,w,f,f,f,f,5.941107118326323,21.253852623712852,w,t,f,d,a
p,6.972981714839167,x,s,y,f,s,d,y,5.789014823268876,16.58992917979515,y,f,f,d,a
p,2.4939270724811884,f,t,w,f,a,c,w,4.411653633224753,4.717828718189525,w,f,f,d,u
e,3.2593957638670092,x,d,y,f,f,c,y,5.398023106463042,7.916239135010535,o,f,f,g,u
p,4.5937910607978765,x,t,n,f,a,c,n,4.85288692260272,7.791512223368484,n,t,f,g,a
p,5.373063211051384,f,t,e,f,x,c,y,5.248546759171242,6.3909575792433255,e,f,f,d,a
p,11.055761788444764,x,t,u,f,x,c,n,12.326574097025606,19.762004483754904,p,f,f,d,a
p,7.677410022507094,x,t,y,t,p,c,y,6.752356711709915,18.192194120932186,e,f,f,d,a
e,8.455693151140819,x,k,n,f,p,c,y,5.877409883732498,13.056753223460559,y,f,f,d,u
e,4.644942060334921,x,t,u,f,a,d,w,5.66096779457986,7.163448669367853,w,f,f,d,a
p,3.527354795163985,b,t,g,f,a,c,g,4.503274125863366,5.816420590856997,n,f,f,d,a
e,5.258554256043831,f,t,n,f,a,c,w,7.206603152540314,10.458242207838786,g,f,f,d,a
p,6.4480717729436465,x,k,n,f,a,c,n,6.24007293361942,7.216040785066413,y,f,f,d,u
e,3.8007590770836797,x,d,w,f,a,d,r,4.676922535569833,5.627606989232255,w,f,f,g,u
e,2.22171754744336,f,h,n,f,a,c,w,5.376894436205226,4.755132193064359,w,f,f,d,u
p,10.056864583001877,x,e,y,t,x,c,n,8.56583604661208,18.198675919665586,u,f,f,d,a
p,5.615631160486152,b,s,y,f,a,c,n,11.102036283780732,10.198468923277446,y,t,f,d,u
e,2.1248069134511436,b,g,w,f,a,d,w,4.514786045381667,5.780793440504194,y,f,f,d,u
p,6.770342663324465,x,w,p,f,d,c,p,5.016419023023318,9.186435325542806,w,f,f,d,a
p,4.728185492573655,x,t,y,f,a,c,w,5.552787906779144,8.481085142858294,w,t,f,d,u
e,7.994041854438729,o,t,e,f,f,f,f,5.78233810332025,23.880539676004204,n,f,f,d,u
p,10.499703440636655,x,t,n,f,a,c,y,6.843633978655581,13.278011018497114,y,f,f,d,a
e,8.04217556590912,x,t,n,t,p,c,n,7.208192159023419,16.68024834956509,n,t,p,d,a
p,5.0855691066893955,b,t,w,f,a,c,n,4.26255749441962,6.07888600032749,w,f,f,d,a
p,5.907350124642267,f,w,n,f,x,c,w,9.976078768059738,7.205300695766027,n,f,f,d,a
p,0.41325132228735717,c,t,n,f,a,c,n,6.473148381115072,6.370581906714793,n,f,f,g,u
p,15.172684061288532,p,y,n,t,e,c,w,11.696823786521716,15.865358213058542,n,t,m,d,u
e,11.424286985394035,f,s,w,f,s,c,p,5.196388488020329,17.658473300641987,w,f,f,d,a
p,13.119753464433483,x,g,n,f,a,c,y,9.58946816137717,27.785934201619096,n,f,f,d,a
e,6.961694716444728,f,t,y,f,a,c,w,3.4273763563960307,10.89592967684949,w,f,f,d,a
e,9.617587176766564,x,t,n,f,e,c,w,12.216018428166928,13.266263496007006,w,t,l,d,u
p,4.413455617601755,x,d,w,f,d,d,w,4.88567793891571,7.12142007663776,w,f,f,g,u
p,7.311668312675919,f,t,r,t,d,c,n,3.6711566049617694,10.879134335728768,n,t,f,d,u
e,6.691776874013244,x,t,y,f,x,c,w,6.276146581759822,13.59936860208468,w,f,f,d,u
e,2.163866701176115,x,y,n,f,a,c,n,5.346186990049753,6.454327259124669,w,f,f,d,a
p,9.916275486102004,x,i,r,f,a,c,n,10.491383143302421,17.565792743662943,y,t,f,h,a
p,3.9271710363194514,f,t,y,f,f,f,o,5.469695463351462,4.459627041304871,y,f,f,d,u
p,5.158782820366081,b,y,n,f,a,c,u,5.05078166248511,6.219783648222454,w,f,f,d,u
p,0.9237604505932568,b,t,e,f,a,c,n,5.283660362013866,6.40064308445895,n,f,f,g,a
p,6.878113233898934,f,s,n,f,s,c,w,4.87586990738616,5.131082556900677,n,f,f,d,u
p,5.492290179251403,x,h,n,f,a,c,n,5.104201827899658,4.314696228273412,n,t,f,d,a
e,6.5049975828462685,f,y,w,f,s,c,y,5.480156831270091,7.564922520742357,w,f,f,d,u
e,9.864183461259906,x,e,y,f,x,c,w,7.762081567145188,23.139610813175423,w,f,f,d,u
e,6.994844072946059,s,s,y,f,x,c,w,7.137951333125275,13.813144435623743,n,f,f,d,a
e,8.822558383956958,x,e,y,f,x,c,n,8.396992835861054,16.439672404847414,w,f,f,d,a
e,5.621342005276123,x,t,y,f,d,c,w,6.226805155443258,6.064368674155272,y,f,f,g,u
p,5.05490286223047,f,l,n,f,x,d,y,6.358451491539471,4.649244244784647,n,f,f,d,u
p,3.9356637972311113,x,h,n,f,a,c,y,4.388568443503469,4.903319041501634,n,t,f,d,w
e,4.169441317383094,f,d,b,t,d,c,p,5.1468387349644695,6.354016771114707,n,f,f,d,u
p,2.5900901430845824,o,t,w,f,f,f,g,5.726052119375373,0.7607720455228824,f,f,f,d,s
p,2.531910088883543,f,g,u,f,a,c,g,4.081756676466128,7.921667559615786,u,f,f,d,a
p,15.794495929043363,x,e,y,t,p,c,o,12.655756602236147,32.89651749001578,y,f,f,d,a
p,5.16225553504518,f,l,y,f,x,c,n,5.0415074045957216,5.982504480986276,w,f,f,d,a
e,12.00392166439344,x,y,e,f,a,c,w,6.011287665528092,26.163562882785097,n,t,e,d,u
e,11.359090866361065,f,t,g,f,s,c,w,7.933053714357416,20.255044465096905,n,f,f,d,a
p,5.77998237663164,b,y,n,f,a,c,g,6.504200045435679,7.3013296002785975,w,f,f,d,a
e,13.063001902887251,f,t,n,t,a,c,w,11.402515510525872,20.62834133665875,w,t,g,d,a
e,7.147292638154879,x,t,y,f,x,c,w,6.066710233489423,13.894918382590651,w,t,g,d,a
p,3.633694237032018,b,t,g,f,a,c,w,6.530407587787515,5.487832343116748,g,f,f,d,u
e,4.203398257468658,x,t,n,f,a,c,n,11.768722617087988,7.456038361297637,w,t,l,d,u
p,4.558756971358129,f,t,o,f,f,f,f,4.5129429698766454,6.574331132280161,o,f,f,d,u
p,3.218982959936495,x,s,y,f,a,c,y,4.884901897583027,7.598059128149805,o,f,f,g,a
p,4.480721308226799,x,t,y,f,a,c,n,5.757693017416957,7.079278985078711,w,f,f,d,a
e,5.860729296176825,x,t,y,f,a,c,n,5.935763795517991,12.412754072533295,y,t,f,d,a
p,5.456442355119485,x,g,y,f,a,c,w,6.186803924498163,6.797231393234802,y,f,f,h,a
p,4.38541585080155,x,t,o,f,a,c,w,5.375859296508024,6.594838364729571,o,f,f,d,u
e,6.453323060492199,f,t,y,f,x,c,w,5.42072362779712,9.469403009447893,n,f,f,d,a
p,5.938854604443611,o,t,k,f,f,f,w,5.118554431877931,16.78100809140908,n,f,f,d,u
e,5.828589974850865,x,s,n,f,s,c,w,4.607755066109826,7.270217365059305,w,f,f,g,a
e,8.779565896970972,x,y,n,t,e,c,w,10.183366722174735,14.857260416905252,w,t,l,g,u
p,3.3747264797167755,b,t,g,f,a,c,g,5.947395892939154,2.0884526540508244,w,f,e,d,s
e,15.774307752944562,x,t,n,f,p,c,w,11.358073894796949,27.121319058957972,w,f,f,d,a
e,4.070598808201696,f,t,y,f,a,c,w,5.185010160840607,8.764001735418994,g,f,f,d,a
e,4.668751156030353,c,g,n,f,a,c,w,5.070763125211229,5.90096841909559,y,f,f,d,u
p,8.95901815852121,x,d,n,t,p,c,g,7.824632392628762,15.905864674206127,e,f,f,d,a
e,6.895454471449453,p,y,n,f,a,c,w,5.911729059555717,15.407310510762546,w,f,f,d,a
p,12.418592412862889,x,t,n,f,p,c,w,10.757042285252147,41.402184194508074,n,f,f,d,a
p,9.464991883826482,x,t,e,f,a,c,w,8.315046708095046,15.905405934474711,w,t,e,d,a
e,13.00543244865503,x,h,y,f,p,c,y,9.852293009146189,16.826368240153542,n,t,f,d,u
p,3.978784810323199,f,t,w,f,x,c,r,5.289089592079293,7.324067478642227,w,f,f,l,u
e,11.26679400750386,f,t,e,f,a,c,f,5.540351329843336,30.31318259915206,n,f,f,d,a
p,7.717955954699299,x,t,e,f,x,f,w,5.473316988500184,16.20810169179086,w,f,f,d,u
p,4.011447615257082,f,y,y,f,a,c,n,4.816336320494048,7.10374697925884,n,f,f,d,u
p,8.06088280925961,o,k,o,f,p,c,y,4.379924918484352,11.917058366031721,y,f,f,h,w
e,4.011549048880816,x,t,n,f,a,c,w,6.1115135439325226,5.416589802763726,w,f,f,d,a
p,3.9453135211677566,b,t,w,f,a,c,g,4.324104242000322,6.356522898007464,w,f,f,d,a
p,5.622341049263411,f,g,n,f,d,d,n,4.492621324367143,5.26332462351417,n,f,f,d,u
p,11.588026288383341,f,t,n,t,e,c,w,11.385643002674023,15.918469459541914,w,t,g,d,a
e,8.232915238589477,x,t,n,f,p,c,w,7.540792175714316,15.019328591530902,n,t,p,d,a
p,4.64703454833592,p,y,g,f,f,f,g,4.384000312634586,5.977680334629729,w,f,f,d,s
e,8.05388291938566,x,t,g,t,p,c,g,10.956272856461943,28.076703649574068,w,f,f,d,a
p,4.546929049430175,f,t,n,f,x,d,n,7.792735956218228,7.049435088855153,n,f,f,d,a
e,10.157204501120267,x,t,n,f,x,c,w,11.724880331858387,20.844718232614486,n,f,f,d,a
p,17.109808890608473,x,g,k,f,p,c,n,7.323088276891082,36.03582716198744,w,f,f,d,u
p,8.942876295170386,b,t,w,f,a,c,w,11.417877234428921,13.11488584320268,w,t,e,d,a
p,9.347972664015916,x,k,n,f,p,c,n,5.56133296222048,25.2879287140281,y,f,f,h,u
p,6.003801240364504,o,t,e,f,a,c,o,5.036015805727353,17.708174510098498,g,f,f,d,a
p,11.514655161223185,x,t,g,f,e,c,w,12.598041695659376,17.02727789918094,w,t,g,d,u
p,4.302351302062168,b,g,n,f,a,c,n,5.392105475888372,6.913330164777015,n,f,f,d,a
p,18.127461573081227,o,k,n,f,f,c,y,2.457889638050945,15.875412193097755,n,f,f,l,u
p,4.536678606837213,x,k,n,f,a,c,n,4.409728822135034,6.593812153740123,n,f,f,d,w
p,3.1213970915858535,f,t,n,f,x,c,p,11.20014489880448,8.469575308062087,n,f,f,l,u
p,3.608879462924602,f,y,o,f,d,d,y,4.153476615489462,8.14121691428872,n,f,f,h,a
p,4.512208603382267,f,t,n,f,x,c,p,5.233732239678243,5.261872599832897,g,f,f,d,a
p,2.6093355746870266,x,t,n,f,a,c,n,8.52701025131217,6.2117731805957686,w,f,f,g,u
p,3.484789978064474,x,k,n,f,x,c,p,4.864557110594813,4.585431209083929,n,f,f,d,a
e,5.262505388648874,s,t,n,f,d,c,o,5.227221718109789,7.9660239231067,n,f,f,l,a
p,14.069650536038523,x,s,n,f,s,c,y,6.991499727394848,17.470293880388144,n,f,f,d,u
e,6.7007286646941395,f,s,b,f,d,d,b,5.987355362269962,11.569789898970505,w,f,f,d,w
p,2.376826852139866,x,t,o,f,a,c,g,2.118307896517065,7.615118353248809,o,t,f,m,w
p,10.213326402959641,x,h,y,f,p,c,w,10.675205296758126,18.815651909563826,y,t,p,d,a
e,6.81683605989149,f,t,g,f,s,c,w,7.1029334308394,26.53817713750444,w,f,f,l,w
e,5.20672033615417,s,t,y,f,a,c,w,4.881326330343269,9.08630488668669,w,f,f,d,u
p,4.892189905885737,x,k,y,f,a,c,n,4.560124443163197,4.6604614341949695,n,t,z,d,w
p,3.8783317112091447,f,k,y,f,p,c,n,5.120962373154398,5.275450091680467,n,t,f,d,u
e,4.4204979238042,x,s,o,f,d,c,o,4.4684822981539725,6.102281524006429,e,f,f,m,a
p,2.694694255296296,b,t,w,f,a,c,n,5.456502138007699,7.433389225981026,g,f,f,d,a
p,3.2792350150731098,x,g,y,f,d,d,n,3.9611949801570936,5.030935333894972,n,f,f,h,u
p,4.49770856462745,b,h,n,f,a,c,g,5.760782601013842,4.3068051309997255,n,t,f,d,s
p,10.119939925453236,x,t,n,f,a,c,p,5.7082894520726395,19.349624314484313,g,f,f,d,a
p,7.405255765383409,x,y,n,f,a,c,n,10.16227283966391,14.788516574626302,n,t,f,d,a
e,10.814047875837383,s,t,y,t,x,c,o,9.054672235000872,19.700109214821786,w,f,f,d,u
p,5.903665017738142,x,y,y,f,e,c,w,7.57218813163174,11.244715267139807,y,t,p,g,a
p,7.348257355457438,x,e,y,t,p,c,n,4.239132078713813,12.393555000421264,u,f,f,d,a
e,10.203016685640275,x,t,n,f,p,c,y,8.246132579205383,20.861587413765967,n,f,f,d,a
p,10.231703066325103,p,g,w,f,e,c,w,10.42479287242518,17.6071283572993,w,t,l,d,a
e,9.87557466875733,x,t,n,t,x,c,n,9.33777167580907,19.741082075485984,n,f,f,d,a
p,12.807695790177473,x,k,w,t,d,d,w,6.631881054416373,26.703116800021824,w,f,f,d,a
p,5.8487498537192675,x,i,e,f,a,c,k,5.887377222333814,7.663316725920744,y,f,f,g,a
p,4.3334916676475554,f,g,y,f,a,c,n,5.0587719053915325,5.3028793104643785,n,f,f,m,a
p,5.116981960951566,s,t,g,f,d,c,w,4.0119561043893714,8.276200625409334,w,f,f,h,u
p,4.81996034692404,s,t,y,f,s,c,y,5.064232109058071,9.516255593060963,y,f,f,d,a
p,7.311065273842635,o,k,n,f,a,c,y,6.34932289527217,18.66433729176008,u,f,f,d,a
e,6.828984076666536,x,t,n,f,p,d,y,6.026171867802345,11.45701929569434,n,f,f,d,a
p,9.842612440697147,x,e,n,t,p,c,e,11.318524916502604,26.731911070256285,e,f,f,d,u
p,4.090889225544831,f,h,g,f,a,d,y,5.221083817263209,6.7323883794151,o,f,f,d,u
p,5.319203503898028,b,d,y,f,a,c,r,4.450241567548641,5.758950160062999,y,t,z,d,a
p,3.7852799146475284,b,t,n,f,a,c,n,7.741438882988373,6.173271286543166,o,t,f,g,a
p,10.00393443262492,b,y,w,f,a,c,p,10.270822630304975,17.810060391878018,w,f,f,d,a
p,15.72187466020677,x,g,o,f,p,c,y,5.360795761119552,34.58544737469757,n,f,f,d,u
e,8.385057576704328,x,t,y,f,p,c,w,6.388297327481995,14.06932901247778,y,t,f,d,u
p,4.802715451017789,b,t,n,f,a,c,k,6.904741133870337,5.329460932702709,g,f,f,g,a
e,6.343711385199238,x,t,n,t,p,c,n,7.04998850967701,14.120527588535907,n,f,f,d,a
e,7.822998402911573,x,t,y,t,x,c,y,8.295804009807703,17.7307012007587,w,f,f,d,a
p,6.4554590800410105,s,t,n,f,f,f,w,5.019739906608645,18.06010298172025,n,f,f,d,u
e,7.265153366934102,f,t,n,f,e,c,n,6.484091895114344,10.216028244958949,w,f,f,d,a
p,13.440169636537775,x,t,n,f,p,c,y,5.7928293340752255,26.002461689557602,n,f,f,d,a
e,18.652937090478673,f,d,e,f,a,c,k,6.13819773537625,22.65677905976385,w,t,f,d,a
p,10.756437989429662,f,t,k,f,a,d,w,6.078259099458126,21.92505992634168,w,f,f,d,a
e,21.217811501005045,o,y,n,f,f,f,o,5.226042416281684,29.664854429925516,n,f,f,d,u
e,3.718228527368364,x,t,n,f,x,c,p,6.81736327022344,7.417314959763493,n,f,f,d,w
e,6.894067691339076,x,t,n,f,x,c,w,11.08531654698474,13.973181486470864,w,f,f,d,u
e,15.071272931836816,f,e,w,f,d,c,w,8.247400241383168,21.674605001791004,w,f,f,d,a
e,8.020258743417946,x,y,w,f,a,c,w,7.724894935215502,23.417746107454562,w,t,e,d,a
e,8.061778444925357,s,t,u,t,d,c,w,5.243457817446989,17.195962794178342,w,f,f,d,a
e,14.688368571659556,f,e,w,f,a,c,b,6.434020550800912,24.658813715286787,w,f,f,d,a
e,3.9145907564825775,f,s,g,f,s,d,w,5.407433274259268,7.0454880788418635,w,f,f,d,s
p,4.397809995669694,x,s,y,f,a,c,k,8.485185542261979,8.229174513884562,y,t,z,d,s
e,4.600316073916853,x,d,l,f,d,d,p,4.269610215156829,6.516385604866153,w,f,f,l,a
p,4.370449847130645,x,i,e,f,x,c,p,5.863197825366061,4.618493598125631,e,f,f,d,a
p,3.8770254362086645,f,l,e,f,a,d,e,7.232060985134728,5.898674132806915,n,f,f,d,a
e,6.367504523113942,f,y,y,f,s,c,y,5.135609408327913,15.122903868154378,y,f,f,d,a
p,9.026898801347423,x,t,n,t,a,c,w,7.972266939796189,17.56558759766564,w,t,g,d,a
p,4.862253372749797,b,g,n,f,a,c,g,5.325685950271772,5.075329875964928,n,f,f,d,u
p,6.041817498362666,x,t,y,t,x,c,w,4.857395711298848,11.124755099768645,w,f,f,d,a
e,5.598395585945262,c,y,n,f,a,c,f,6.475815606063582,20.558185444587213,n,f,f,d,u
p,7.140365467467272,b,t,e,f,e,c,w,10.471800685920904,14.968840055080484,w,t,e,d,a
p,4.682095056285646,x,i,e,f,a,c,e,5.757269267157372,6.110278628286707,e,f,f,d,a
p,8.734061823616342,x,e,n,f,a,c,n,9.951090365397919,13.815749251884913,n,f,f,d,a
e,8.705208977471349,f,t,e,f,x,d,y,9.303807261436878,14.552345081763514,w,f,f,d,u
e,6.687851909577428,x,y,n,f,e,c,n,10.258672766496858,13.223067656999124,n,t,f,d,u
p,5.242734010348999,o,t,g,f,a,f,g,-0.16986181676730946,2.5020547193302995,g,f,f,d,u
e,4.88459319854122,x,t,y,f,a,c,y,4.6686371193972915,8.447060822065723,w,f,f,d,a
e,15.129511909116424,x,y,n,t,e,c,w,8.593434542290428,18.059641190741846,w,t,f,d,a
p,4.4318160994258715,b,y,n,f,s,c,g,5.7974703692207505,6.676213810323113,n,f,f,m,u
e,3.9272191584087848,f,t,n,f,d,c,g,6.326918884670871,9.540823172307977,n,f,f,l,w
p,3.766515276969254,p,s,w,f,e,c,k,3.714908945163775,13.382595390015036,w,t,e,m,u
p,4.130502649014663,f,t,n,f,e,c,n,5.172938556792075,7.211561396657693,w,f,f,d,a
